t,x,y,z
6.863999999999821000e+01,-1.915022654598587337e+00,-1.305525121482890905e+00,2.256890633576253524e+00
6.864999999999821512e+01,-1.966779373904353312e+00,-1.288593408102100213e+00,2.413393200235537162e+00
6.865999999999822023e+01,-2.017704516474167598e+00,-1.270794250151531024e+00,2.567788856049069590e+00
6.866999999999822535e+01,-2.067714749085935555e+00,-1.252149086139729084e+00,2.719974278289455150e+00
6.867999999999823046e+01,-2.116727524926888204e+00,-1.232679330805207973e+00,2.869848738780609754e+00
6.868999999999823558e+01,-2.164661088926251420e+00,-1.212406356500368654e+00,3.017314098882896367e+00
6.869999999999824070e+01,-2.211434484486080265e+00,-1.191351476870572634e+00,3.162274804098377690e+00
6.870999999999824581e+01,-2.256967558031713672e+00,-1.169535929617341319e+00,3.304637875635889621e+00
6.871999999999825093e+01,-2.301180959813865279e+00,-1.146980859027368682e+00,3.444312899378954462e+00
6.872999999999825604e+01,-2.343996146451874818e+00,-1.123707300131270514e+00,3.581212014092059803e+00
6.873999999999826116e+01,-2.385335379586394300e+00,-1.099736161691090119e+00,3.715249896264697593e+00
6.874999999999826628e+01,-2.425121727051106735e+00,-1.075088211647062586e+00,3.846343744943499843e+00
6.875999999999827139e+01,-2.463279057482135492e+00,-1.049784060455669854e+00,3.974413262619419296e+00
6.876999999999827651e+01,-2.499732035577288070e+00,-1.023844145399869232e+00,4.099380634804085766e+00
6.877999999999828162e+01,-2.534406119413631586e+00,-9.972887172213693585e-01,4.221170509320193887e+00
6.878999999999828674e+01,-2.567227552407228330e+00,-9.701378241273733716e-01,4.339709971737661931e+00
6.879999999999829186e+01,-2.598123354014473474e+00,-9.424112975968610417e-01,4.454928519788818875e+00
6.880999999999829697e+01,-2.627021312997422253e+00,-9.141287394204365979e-01,4.566758037218892952e+00
6.881999999999830209e+01,-2.653849973434042830e+00,-8.853095059890991880e-01,4.675132763300235972e+00
6.882999999999830720e+01,-2.678538625446300170e+00,-8.559726970608658725e-01,4.779989263983768666e+00
6.883999999999831232e+01,-2.701017290817166572e+00,-8.261371413417539777e-01,4.881266398916505267e+00
6.884999999999831743e+01,-2.721216709011020196e+00,-7.958213846829894633e-01,4.978905288548157060e+00
6.885999999999832255e+01,-2.739068320324173467e+00,-7.650436764332898543e-01,5.072849278006281715e+00
6.886999999999832767e+01,-2.754504249555335793e+00,-7.338219580069751391e-01,5.163043900953357301e+00
6.887999999999833278e+01,-2.767457289679037924e+00,-7.021738521573283043e-01,5.249436842545734727e+00
6.888999999999833790e+01,-2.777860878292840230e+00,-6.701166489454166708e-01,5.331977897820742385e+00
6.889999999999834301e+01,-2.785649080355011797e+00,-6.376672968599463864e-01,5.410618932733618713e+00
6.890999999999834813e+01,-2.790756565244956189e+00,-6.048423908817220918e-01,5.485313841098784060e+00
6.891999999999835325e+01,-2.793118584731050014e+00,-5.716581627572683288e-01,5.556018501913187357e+00
6.892999999999835836e+01,-2.792670946454145930e+00,-5.381304694161000990e-01,5.622690733505611327e+00
6.893999999999836348e+01,-2.789349991869671808e+00,-5.042747847899735625e-01,5.685290249133852392e+00
6.894999999999836859e+01,-2.783092565016958453e+00,-4.701061877723640703e-01,5.743778607812401127e+00
6.895999999999837371e+01,-2.773835991614229446e+00,-4.356393563782289258e-01,5.798119169040293563e+00
6.896999999999837883e+01,-2.761518043222261909e+00,-4.008885548308970259e-01,5.848277040300632557e+00
6.897999999999838394e+01,-2.746076913266813246e+00,-3.658676280505845368e-01,5.894219029249076591e+00
6.898999999999838906e+01,-2.727451181487368537e+00,-3.305899907996091014e-01,5.935913590340299528e+00
6.899999999999839417e+01,-2.705579786087314975e+00,-2.950686216743120815e-01,5.973330774168379875e+00
6.900999999999839929e+01,-2.680401986785399426e+00,-2.593160533576230331e-01,6.006442172571806459e+00
6.901999999999840441e+01,-2.651857333216391499e+00,-2.233443659663522651e-01,6.035220864991485357e+00
6.902999999999840952e+01,-2.619885628644459175e+00,-1.871651800114960129e-01,6.059641363593338603e+00
6.903999999999841464e+01,-2.584426893671106118e+00,-1.507896485319834001e-01,6.079679556484294700e+00
6.904999999999841975e+01,-2.545421328846673159e+00,-1.142284507292068846e-01,6.095312651086766564e+00
6.905999999999842487e+01,-2.502809277206407224e+00,-7.749178571436707297e-02,6.106519116751840670e+00
6.906999999999842998e+01,-2.456531184366569587e+00,-4.058936624787022607e-02,6.113278626254597725e+00
6.907999999999843510e+01,-2.406527556363827980e+00,-3.530411380840810937e-03,6.115571995449848863e+00
6.908999999999844022e+01,-2.352738920856249472e+00,3.367635728930794270e-02,6.113381124975282077e+00
6.909999999999844533e+01,-2.295105784656977566e+00,7.102272196656420067e-02,6.106688939109114145e+00
6.910999999999845045e+01,-2.233568587016361739e+00,1.085009750007230045e-01,6.095479323595959009e+00
6.911999999999845556e+01,-2.168067658695562283e+00,1.461039223606050153e-01,6.079737065022958298e+00
6.912999999999846068e+01,-2.098543175802114469e+00,1.838248891412760377e-01,6.059447787922276341e+00
6.913999999999846580e+01,-2.024935112343879684e+00,2.216577244542326797e-01,6.034597891426276561e+00
6.914999999999847091e+01,-1.947183194136630879e+00,2.595968055725171308e-01,6.005174485984502653e+00
6.915999999999847603e+01,-1.865226850551854998e+00,2.976370416068732094e-01,5.971165329719675618e+00
6.916999999999848114e+01,-1.779005163588840865e+00,3.357738788632728122e-01,5.932558762716041656e+00
6.917999999999848626e+01,-1.688456820156884142e+00,3.740033031948369335e-01,5.889343643216593094e+00
6.918999999999849138e+01,-1.593520058939125184e+00,4.123218448428328520e-01,5.841509281121551211e+00
6.919999999999849649e+01,-1.494132620545653323e+00,4.507265806971208488e-01,5.789045373030112351e+00
6.920999999999850161e+01,-1.390231691373331246e+00,4.892151391924254300e-01,5.731941934677713846e+00
6.921999999999850672e+01,-1.281753853571362400e+00,5.277857014339081276e-01,5.670189235770514813e+00
6.922999999999851184e+01,-1.168635026725136417e+00,5.664370060455976574e-01,5.603777731502879611e+00
6.923999999999851696e+01,-1.050810414239218060e+00,6.051683509256687854e-01,5.532697995958416826e+00
6.924999999999852207e+01,-9.282144455690837237e-01,6.439795963282439750e-01,5.456940653971182442e+00
6.925999999999852719e+01,-8.107431573655700108e-01,6.828416636971844644e-01,5.376496313481930578e+00
6.926999999999853230e+01,-6.988576736624156904e-01,7.216372481519350846e-01,5.291365070859772146e+00
6.927999999999853742e+01,-5.913330313326141674e-01,7.602667031036394185e-01,5.201561400828365933e+00
6.928999999999854253e+01,-4.878927901123048527e-01,7.986433104473664724e-01,5.107111004589556913e+00
6.929999999999854765e+01,-3.882861947910639100e-01,8.366841468402363979e-01,5.008049820456174750e+00
6.930999999999855277e+01,-2.922860721892346914e-01,8.743098984668619122e-01,4.904423577353171027e+00
6.931999999999855788e+01,-1.996869196348182163e-01,9.114446959855312391e-01,4.796287367498361931e+00
6.932999999999856300e+01,-1.103031522453049862e-01,9.480159638874994243e-01,4.683705239354226002e+00
6.933999999999856811e+01,-2.396748880336726367e-02,9.839542841409141261e-01,4.566749807956602680e+00
6.934999999999857323e+01,5.947054118860338467e-02,1.019193273715737869e+00,4.445501880388605720e+00
6.935999999999857835e+01,1.401459762903812523e-01,1.053669473627262043e+00,4.320050095650112887e+00
6.936999999999858346e+01,2.181796993421646069e-01,1.087322248536011893e+00,4.190490577544905726e+00
6.937999999999858858e+01,2.936796189924828493e-01,1.120093696341855516e+00,4.056926598907693915e+00
6.938999999999859369e+01,3.667417659667197016e-01,1.151928568069594538e+00,3.919468255184253014e+00
6.939999999999859881e+01,4.374513032326083906e-01,1.182774192515313683e+00,3.778232150059352534e+00
6.940999999999860393e+01,5.058834693135084715e-01,1.212580412142222563e+00,3.633341086330509118e+00
6.941999999999860904e+01,5.721044489444759851e-01,1.241299523877768207e+00,3.484923765788633165e+00
6.942999999999861416e+01,6.361721774487438807e-01,1.268886224025179255e+00,3.333114497341220783e+00
6.943999999999861927e+01,6.981370947281881900e-01,1.295297562980023631e+00,3.178052907770442026e+00
6.944999999999862439e+01,7.580428376253780520e-01,1.320492900635555467e+00,3.019883661189365576e+00
6.945999999999862951e+01,8.159268848084181291e-01,1.344433867977227859e+00,2.858756182054815742e+00
6.946999999999863462e+01,8.718211557688604341e-01,1.367084332637741539e+00,2.694824382517286843e+00
6.947999999999863974e+01,9.257525652632253577e-01,1.388410366783021210e+00,2.528246394517795093e+00
6.948999999999864485e+01,9.777435406558104836e-01,1.408380219721642845e+00,2.359184304255355968e+00
6.949999999999864997e+01,1.027812497934864622e+00,1.426964290849564776e+00,2.187803891653446353e+00
6.950999999999865508e+01,1.079059002374772813e+00,1.444146537313913514e+00,2.014274371534132246e+00
6.951999999999866020e+01,1.133580054666103676e+00,1.459940745801815876e+00,1.838764897166701662e+00
6.952999999999866532e+01,1.190069792028350504e+00,1.474374105931975265e+00,1.661441582769349834e+00
6.953999999999867043e+01,1.248437333006595207e+00,1.487462097073027900e+00,1.482467951474556234e+00
6.954999999999867555e+01,1.308592084741062145e+00,1.499220756771861174e+00,1.302005611862969925e+00
6.955999999999868066e+01,1.370443759059549738e+00,1.509666659989046700e+00,1.120214191123511061e+00
6.956999999999868578e+01,1.433902404776743689e+00,1.518816896602496413e+00,9.372512722517494232e-01
6.957999999999869090e+01,1.498878445524267855e+00,1.526689049524769581e+00,7.532723333695947598e-01
6.958999999999869601e+01,1.565282719592392180e+00,1.533301172507395504e+00,5.684306898918334294e-01
6.959999999999870113e+01,1.633026521580267287e+00,1.538671768646395543e+00,3.828774388105566917e-01
6.960999999999870624e+01,1.702021641256614481e+00,1.542819767602021663e+00,1.967614066619820246e-01
6.961999999999871136e+01,1.772180404259917186e+00,1.545764503985745941e+00,1.022909938311211686e-02
6.962999999999871648e+01,1.843415711460803630e+00,1.547525696262271877e+00,-1.765753456624210016e-01
6.963999999999872159e+01,1.915641075536511417e+00,1.548123424293003536e+00,-3.635102038143458447e-01
6.964999999999872671e+01,1.988770658121861157e+00,1.547578108105715833e+00,-5.504362054590947739e-01
6.965999999999873182e+01,2.062719304535236553e+00,1.545910486281844243e+00,-7.372165753498263197e-01
6.966999999999873694e+01,2.137402580163446419e+00,1.543141595721254422e+00,-9.237170704494724882e-01
6.967999999999874206e+01,2.212736800766068157e+00,1.539292749326532483e+00,-1.109806013244207801e+00
6.968999999999874717e+01,2.288639065505142067e+00,1.534385516147736217e+00,-1.295354324475479935e+00
6.969999999999875229e+01,2.365027288046967602e+00,1.528441700932474667e+00,-1.480235552696445467e+00
6.970999999999875740e+01,2.441820222804906404e+00,1.521483322427265916e+00,-1.664325900194724817e+00
6.971999999999876252e+01,2.518937496479148219e+00,1.513532595241276812e+00,-1.847504249063137927e+00
6.972999999999876763e+01,2.596299629911004381e+00,1.504611907539408433e+00,-2.029652181427413105e+00
6.973999999999877275e+01,2.673828068588105289e+00,1.494743804460465730e+00,-2.210654001642172073e+00
6.974999999999877787e+01,2.751445200865081819e+00,1.483950965359095875e+00,-2.390396750985766872e+00
6.975999999999878298e+01,2.829074384791640639e+00,1.472256187213538237e+00,-2.568770224696732551e+00
6.976999999999878810e+01,2.906639966261236108e+00,1.459682364277695044e+00,-2.745666983558299190e+00
6.977999999999879321e+01,2.984067301099690983e+00,1.446252470814255897e+00,-2.920982365517082791e+00
6.978999999999879833e+01,3.061282770671940323e+00,1.431989540892043111e+00,-3.094614492363652047e+00
6.979999999999880345e+01,3.138213802726341317e+00,1.416916652505784580e+00,-3.266464277556236695e+00
6.980999999999880856e+01,3.214788882674840753e+00,1.401056907560567888e+00,-3.436435428250777413e+00
6.981999999999881368e+01,3.290937572825823665e+00,1.384433416833073638e+00,-3.604434449015561537e+00
6.982999999999881879e+01,3.366590522214654158e+00,1.367069280963401523e+00,-3.770370640093424708e+00
6.983999999999882391e+01,3.441679480222604948e+00,1.348987574429083791e+00,-3.934156095624195881e+00
6.984999999999882903e+01,3.516137306276723162e+00,1.330211328634222090e+00,-4.095705698928852279e+00
6.985999999999883414e+01,3.589897981781839942e+00,1.310763516647230453e+00,-4.254937117001874824e+00
6.986999999999883926e+01,3.662896615129871858e+00,1.290667036134900858e+00,-4.411770791193539765e+00
6.987999999999884437e+01,3.735069449877982617e+00,1.269944694336752056e+00,-4.566129927510378828e+00
6.988999999999884949e+01,3.806353871463699079e+00,1.248619192978706938e+00,-4.717940484661055756e+00
6.989999999999885461e+01,3.876688411590075045e+00,1.226713113392086107e+00,-4.867131160226477959e+00
6.990999999999885972e+01,3.946012750296806537e+00,1.204248901699241037e+00,-5.013633374800656739e+00
6.991999999999886484e+01,4.014267719606976925e+00,1.181248854715526431e+00,-5.157381254824798589e+00
6.992999999999886995e+01,4.081395303176248213e+00,1.157735105951957388e+00,-5.298311613294468536e+00
6.993999999999887507e+01,4.147338637654405247e+00,1.133729612332993852e+00,-5.436363929355374047e+00
6.994999999999888018e+01,4.212042011259596208e+00,1.109254141147167694e+00,-5.571480326045803899e+00
6.995999999999888530e+01,4.275450859182588381e+00,1.084330256120132896e+00,-5.703605545625375584e+00
6.996999999999889042e+01,4.337511764510940004e+00,1.058979307046632234e+00,-5.832686925821279900e+00
6.997999999999889553e+01,4.398172448415735403e+00,1.033222414817559720e+00,-5.958674370675145049e+00
6.998999999999890065e+01,4.457381768847395342e+00,1.007080462151262568e+00,-6.081520324235758501e+00
6.999999999999890576e+01,4.515089711092369562e+00,9.805740803716468390e-01,-6.201179739372915556e+00
7.000999999999891088e+01,4.571247381508066532e+00,9.537236392304200283e-01,-6.317610047446844845e+00
7.001999999999891600e+01,4.625806998225617583e+00,9.265492358494666902e-01,-6.430771125619274109e+00
7.002999999999892111e+01,4.678721882088280992e+00,8.990706846889637838e-01,-6.540625263564509240e+00
7.003999999999892623e+01,4.729946444052031573e+00,8.713075062435586826e-01,-6.647137127443817128e+00
7.004999999999893134e+01,4.779436174628581391e+00,8.432789183692359636e-01,-6.750273724638230277e+00
7.005999999999893646e+01,4.827147632136089328e+00,8.150038271278591262e-01,-6.850004366665691791e+00
7.006999999999894158e+01,4.873038426981555205e+00,7.865008165144820040e-01,-6.946300629836910545e+00
7.007999999999894669e+01,4.917067209190307153e+00,7.577881410619581315e-01,-7.039136316786830605e+00
7.008999999999895181e+01,4.959193650064340098e+00,7.288837157014440571e-01,-7.128487414570426672e+00
7.009999999999895692e+01,4.999378429680794156e+00,6.998051101065226876e-01,-7.214332055101520425e+00
7.010999999999896204e+01,5.037583214951705024e+00,6.705695382755191281e-01,-7.296650470518347475e+00
7.011999999999896716e+01,5.073770646212811819e+00,6.411938536637198371e-01,-7.375424951837142196e+00
7.012999999999897227e+01,5.107904314888856767e+00,6.116945400974207470e-01,-7.450639803165052477e+00
7.013999999999897739e+01,5.139948745379373740e+00,5.820877062209348640e-01,-7.522281297483434770e+00
7.014999999999898250e+01,5.169869373592280937e+00,5.523890785139292658e-01,-7.590337630479749187e+00
7.015999999999898762e+01,5.197632525564121586e+00,5.226139952990088711e-01,-7.654798873882353583e+00
7.016999999999899273e+01,5.223205395427915398e+00,4.927774006516460470e-01,-7.715656927989924085e+00
7.017999999999899785e+01,5.246556023984674688e+00,4.628938398405157417e-01,-7.772905474349470545e+00
7.018999999999900297e+01,5.267653272409245524e+00,4.329774530532118360e-01,-7.826539926318133666e+00
7.019999999999900808e+01,5.286466798856189087e+00,4.030419704830054961e-01,-7.876557379607197262e+00
7.020999999999901320e+01,5.302967033775361827e+00,3.731007085351987773e-01,-7.922956563207620206e+00
7.021999999999901831e+01,5.317125155024405636e+00,3.431665655020569861e-01,-7.965737788989100565e+00
7.022999999999902343e+01,5.328913058848507411e+00,3.132520166005100526e-01,-8.004902900093128437e+00
7.023999999999902855e+01,5.338303334975611492e+00,2.833691108862662067e-01,-8.040455220067123321e+00
7.024999999999903366e+01,5.345269237521337757e+00,2.535294676618025655e-01,-8.072399500987003762e+00
